GRAPH_ID,OUTLET_ID,RAIN_START,RAIN_END,HYDRO_START,PEAK_TIME,HYDRO_END,SAMPLE_START,SAMPLE_END,EVENT_TYPE,EVENT_GRADE,COMPOUND_EVENT,PEAK_COUNT,SOURCE_RAIN_EVENT_IDS,SOURCE_RAIN_EVENT_COUNT,BASIN_ID,SOURCE_HYDRO_END,TIME_CONTRACT_STATUS,TIME_CONTRACT_ACTION,TIME_CONTRACT_REASON,EVENT_ID,SOURCE_EVENT_IDS,SOURCE_EVENT_COUNT,EVENT_MERGE_STATUS,SPLIT,SPLIT_REASON,EVENT_YEAR
B014,611E2920,2024-04-02 07:00:00,2024-04-06 11:00:00,2024-04-04 09:00:00,2024-04-04 17:00:00,2024-04-05 00:00:00,2024-03-31 07:00:00,2024-04-08 11:00:00,HYDRO_FLOOD,A,False,1,B014_R00098,1,B014,2024-04-05 00:00:00,UNCHANGED,NONE,,B014_F0007,B014_F0007,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2024
B007,611E0470,2024-04-02 16:00:00,2024-04-02 23:00:00,2024-04-02 18:00:00,2024-04-04 20:00:00,,2024-03-31 16:00:00,2024-04-04 23:00:00,HYDRO_FLOOD,B,False,1,B007_R00158,1,B007,,UNCHANGED,NONE,,B007_F0025,B007_F0025,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2024
B016,611G3160,2024-04-03 07:00:00,2024-04-09 08:00:00,2024-04-03 11:00:00,2024-04-06 08:00:00,2024-04-07 04:00:00,2024-04-01 07:00:00,2024-04-11 08:00:00,HYDRO_FLOOD,A,False,1,B016_R00134,1,B016,2024-04-07 04:00:00,UNCHANGED,NONE,,B016_F0012,B016_F0012,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2024
B007,611E0470,2024-04-12 04:00:00,2024-04-12 18:00:00,2024-04-12 10:00:00,2024-04-12 11:00:00,2024-04-13 00:00:00,2024-04-10 04:00:00,2024-04-14 18:00:00,HYDRO_FLOOD,A,False,1,B007_R00162,1,B007,2024-04-13 00:00:00,UNCHANGED,NONE,,B007_F0026,B007_F0026,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2024
B019,612E1060,2024-04-11 17:00:00,2024-04-12 10:00:00,2024-04-12 07:00:00,2024-04-12 11:00:00,2024-04-13 13:00:00,2024-04-09 17:00:00,2024-04-14 10:00:00,HYDRO_FLOOD,A,False,1,B019_R00143,1,B019,2024-04-13 13:00:00,UNCHANGED,NONE,,B019_F0024,B019_F0024,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2024
B003,61109600,2024-04-12 01:00:00,2024-04-12 19:00:00,2024-04-12 09:00:00,2024-04-12 13:00:00,2024-04-13 01:00:00,2024-04-10 01:00:00,2024-04-14 19:00:00,HYDRO_FLOOD,A,False,1,B003_R00122,1,B003,2024-04-13 01:00:00,UNCHANGED,NONE,,B003_F0025,B003_F0025,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2024
B025,613E2580,2024-04-13 03:00:00,2024-04-13 13:00:00,2024-04-13 08:00:00,2024-04-13 10:00:00,2024-04-14 11:00:00,2024-04-11 03:00:00,2024-04-15 13:00:00,HYDRO_FLOOD,A,False,1,B025_R00068,1,B025,2024-04-14 11:00:00,UNCHANGED,NONE,,B025_F0021,B025_F0021,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2024
B006,61116100,2024-04-13 02:00:00,2024-04-14 09:00:00,2024-04-13 12:00:00,2024-04-13 16:00:00,2024-04-14 19:00:00,2024-04-11 02:00:00,2024-04-16 09:00:00,HYDRO_FLOOD,A,False,1,B006_R00107,1,B006,2024-04-14 19:00:00,UNCHANGED,NONE,,B006_F0025,B006_F0025,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2024
B033,61510100,2024-04-13 23:00:00,2024-04-14 09:00:00,2024-04-14 08:00:00,2024-04-14 00:00:00,2024-04-16 10:00:00,2024-04-11 23:00:00,2024-04-16 09:00:00,HYDRO_FLOOD,A,False,1,B033_R00178,1,B033,2024-04-16 10:00:00,UNCHANGED,NONE,,B033_F0027,B033_F0027,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2024
B032,614E1550,2024-04-13 02:00:00,2024-04-13 14:00:00,2024-04-13 06:00:00,2024-04-14 01:00:00,,2024-04-11 02:00:00,2024-04-15 14:00:00,HYDRO_FLOOD,B,False,1,B032_R00117,1,B032,,UNCHANGED,NONE,,B032_F0029,B032_F0029,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2024
B024,613E1540,2024-04-16 05:00:00,2024-04-16 18:00:00,2024-04-16 09:00:00,2024-04-16 11:00:00,2024-04-18 05:00:00,2024-04-14 05:00:00,2024-04-18 18:00:00,HYDRO_FLOOD,A,False,1,B024_R00126,1,B024,2024-04-18 05:00:00,UNCHANGED,NONE,,B024_F0021,B024_F0021,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2024
B020,612E1940,2024-04-16 06:00:00,2024-04-17 12:00:00,2024-04-16 09:00:00,2024-04-16 17:00:00,2024-04-17 16:00:00,2024-04-14 06:00:00,2024-04-19 12:00:00,HYDRO_FLOOD,A,False,1,B020_R00051,1,B020,2024-04-17 16:00:00,UNCHANGED,NONE,,B020_F0019,B020_F0019,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2024
B013,611E2820,2024-04-15 16:00:00,2024-04-20 16:00:00,2024-04-16 04:00:00,2024-04-16 21:00:00,2024-04-18 14:00:00,2024-04-13 16:00:00,2024-04-22 16:00:00,HYDRO_FLOOD,A,False,1,B013_R00112,1,B013,2024-04-18 14:00:00,UNCHANGED,NONE,,B013_F0013,B013_F0013,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2024
B005,61113300,2024-04-16 07:00:00,2024-04-17 17:00:00,2024-04-16 20:00:00,2024-04-17 03:00:00,,2024-04-14 07:00:00,2024-04-19 17:00:00,HYDRO_FLOOD,B,False,1,B005_R00114,1,B005,,UNCHANGED,NONE,,B005_F0016,B005_F0016,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2024
B008,611E1460,2024-04-17 01:00:00,2024-04-18 20:00:00,2024-04-17 03:00:00,2024-04-17 09:00:00,2024-04-18 06:00:00,2024-04-15 01:00:00,2024-04-20 20:00:00,HYDRO_FLOOD,A,False,1,B008_R00170,1,B008,2024-04-18 06:00:00,UNCHANGED,NONE,,B008_F0022,B008_F0022,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2024
B028,613G1535,2024-04-18 07:00:00,2024-04-22 08:00:00,2024-04-18 16:00:00,2024-04-19 10:00:00,2024-04-20 08:00:00,2024-04-16 07:00:00,2024-04-24 08:00:00,HYDRO_FLOOD,A,False,1,B028_R00135,1,B028,2024-04-20 08:00:00,UNCHANGED,NONE,,B028_F0013,B028_F0013,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2024
B023,613E1450,2024-04-18 01:00:00,2024-04-19 10:00:00,2024-04-19 04:00:00,2024-04-20 16:00:00,,2024-04-16 01:00:00,2024-04-21 10:00:00,HYDRO_FLOOD,B,False,1,B023_R00101,1,B023,,UNCHANGED,NONE,,B023_F0008,B023_F0008,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2024
B003,61109600,2024-04-20 02:00:00,2024-04-22 08:00:00,2024-04-20 05:00:00,2024-04-21 02:00:00,,2024-04-18 02:00:00,2024-04-24 08:00:00,HYDRO_FLOOD,B,False,1,B003_R00124,1,B003,,UNCHANGED,NONE,,B003_F0026,B003_F0026,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2024
B007,611E0470,2024-04-24 01:00:00,2024-04-25 13:00:00,2024-04-25 04:00:00,2024-04-25 10:00:00,2024-04-26 18:00:00,2024-04-22 01:00:00,2024-04-27 13:00:00,HYDRO_FLOOD,A,False,1,B007_R00165,1,B007,2024-04-26 18:00:00,UNCHANGED,NONE,,B007_F0027,B007_F0027,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2024
B004,61110900,2024-04-24 07:00:00,2024-04-26 15:00:00,2024-04-25 01:00:00,2024-04-25 16:00:00,2024-04-26 23:00:00,2024-04-22 07:00:00,2024-04-28 15:00:00,HYDRO_FLOOD,A,False,1,B004_R00119,1,B004,2024-04-26 23:00:00,UNCHANGED,NONE,,B004_F0012,B004_F0012,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2024
B003,61109600,2024-04-27 06:00:00,2024-04-27 13:00:00,2024-04-27 11:00:00,2024-04-27 12:00:00,2024-04-27 22:00:00,2024-04-25 06:00:00,2024-04-29 13:00:00,HYDRO_FLOOD,A,False,1,B003_R00127,1,B003,2024-04-27 22:00:00,UNCHANGED,NONE,,B003_F0027,B003_F0027,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2024
B008,611E1460,2024-04-24 07:00:00,2024-04-27 13:00:00,2024-04-25 07:00:00,2024-04-27 14:00:00,2024-04-28 03:00:00,2024-04-22 07:00:00,2024-04-29 13:00:00,HYDRO_FLOOD,B,True,2,B008_R00173;B008_R00174,2,B008,,UNCHANGED,NONE,,B008_F0023,B008_F0023;B008_F0024,2,MERGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2024
B022,612E2800,2024-04-27 07:00:00,2024-04-27 19:00:00,2024-04-27 17:00:00,2024-04-27 21:00:00,2024-04-28 16:00:00,2024-04-25 07:00:00,2024-04-29 19:00:00,HYDRO_FLOOD,A,False,1,B022_R00132,1,B022,2024-04-28 16:00:00,UNCHANGED,NONE,,B022_F0024,B022_F0024,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2024
B025,613E2580,2024-04-27 14:00:00,2024-04-28 08:00:00,2024-04-27 23:00:00,2024-04-28 05:00:00,2024-04-29 05:00:00,2024-04-25 14:00:00,2024-04-30 08:00:00,HYDRO_FLOOD,A,False,1,B025_R00071,1,B025,2024-04-29 05:00:00,UNCHANGED,NONE,,B025_F0022,B025_F0022,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2024
B005,61113300,2024-04-29 06:00:00,2024-04-30 13:00:00,2024-04-29 11:00:00,2024-04-30 01:00:00,2024-05-01 13:00:00,2024-04-27 06:00:00,2024-05-02 13:00:00,HYDRO_FLOOD,A,False,1,B005_R00117,1,B005,2024-05-01 13:00:00,UNCHANGED,NONE,,B005_F0017,B005_F0017,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2024
B006,61116100,2024-04-29 07:00:00,2024-05-01 08:00:00,2024-04-29 14:00:00,2024-04-30 04:00:00,2024-05-01 09:00:00,2024-04-27 07:00:00,2024-05-03 08:00:00,HYDRO_FLOOD,A,False,1,B006_R00111,1,B006,2024-05-01 09:00:00,UNCHANGED,NONE,,B006_F0026,B006_F0026,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2024
B010,611E2360,2024-04-29 04:00:00,2024-04-30 16:00:00,2024-04-29 15:00:00,2024-04-30 04:00:00,2024-05-01 09:00:00,2024-04-27 04:00:00,2024-05-02 16:00:00,HYDRO_FLOOD,A,False,1,B010_R00076,1,B010,2024-05-01 09:00:00,UNCHANGED,NONE,,B010_F0025,B010_F0025,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2024
B013,611E2820,2024-04-27 07:00:00,2024-05-02 00:00:00,2024-04-28 02:00:00,2024-04-30 05:00:00,,2024-04-25 07:00:00,2024-05-04 00:00:00,HYDRO_FLOOD,B,False,1,B013_R00115,1,B013,,UNCHANGED,NONE,,B013_F0014,B013_F0014,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2024
B019,612E1060,2024-04-29 18:00:00,2024-05-01 08:00:00,2024-04-30 06:00:00,2024-04-30 08:00:00,,2024-04-27 18:00:00,2024-05-03 08:00:00,HYDRO_FLOOD,B,False,1,B019_R00147,1,B019,,UNCHANGED,NONE,,B019_F0025,B019_F0025,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2024
B015,611E2950,2024-04-29 10:00:00,2024-04-30 16:00:00,2024-04-29 12:00:00,2024-04-30 09:00:00,2024-05-01 12:00:00,2024-04-27 10:00:00,2024-05-02 16:00:00,HYDRO_FLOOD,A,False,1,B015_R00178,1,B015,2024-05-01 12:00:00,UNCHANGED,NONE,,B015_F0007,B015_F0007,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2024
B018,611H2032,2024-05-03 13:00:00,2024-05-04 14:00:00,2024-05-03 16:00:00,2024-05-04 06:00:00,2024-05-04 11:00:00,2024-05-01 13:00:00,2024-05-06 14:00:00,HYDRO_FLOOD,A,False,1,B018_R00102,1,B018,2024-05-04 11:00:00,UNCHANGED,NONE,,B018_F0007,B018_F0007,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2024
B023,613E1450,2024-05-10 02:00:00,2024-05-13 23:00:00,2024-05-11 03:00:00,2024-05-11 07:00:00,2024-05-12 16:00:00,2024-05-08 02:00:00,2024-05-15 23:00:00,HYDRO_FLOOD,A,False,1,B023_R00106,1,B023,2024-05-12 16:00:00,UNCHANGED,NONE,,B023_F0009,B023_F0009,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2024
B028,613G1535,2024-05-10 21:00:00,2024-05-12 09:00:00,2024-05-11 05:00:00,2024-05-11 11:00:00,,2024-05-08 21:00:00,2024-05-14 09:00:00,HYDRO_FLOOD,B,False,1,B028_R00139,1,B028,,UNCHANGED,NONE,,B028_F0014,B028_F0014,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2024
B005,61113300,2024-05-11 04:00:00,2024-05-12 08:00:00,2024-05-11 06:00:00,2024-05-11 17:00:00,2024-05-13 02:00:00,2024-05-09 04:00:00,2024-05-14 08:00:00,HYDRO_FLOOD,A,False,1,B005_R00119,1,B005,2024-05-13 02:00:00,UNCHANGED,NONE,,B005_F0018,B005_F0018,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2024
B010,611E2360,2024-05-11 06:00:00,2024-05-12 08:00:00,2024-05-11 15:00:00,2024-05-11 19:00:00,2024-05-12 18:00:00,2024-05-09 06:00:00,2024-05-14 08:00:00,HYDRO_FLOOD,A,False,1,B010_R00078,1,B010,2024-05-12 18:00:00,UNCHANGED,NONE,,B010_F0026,B010_F0026,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2024
B001,61105000,2024-05-11 06:00:00,2024-05-12 16:00:00,2024-05-11 18:00:00,2024-05-12 02:00:00,,2024-05-09 06:00:00,2024-05-14 16:00:00,HYDRO_FLOOD,B,False,1,B001_R00211,1,B001,,UNCHANGED,NONE,,B001_F0007,B001_F0007,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2024
B017,611H1650,2024-05-11 07:00:00,2024-05-13 14:00:00,2024-05-11 22:00:00,2024-05-12 06:00:00,2024-05-13 01:00:00,2024-05-09 07:00:00,2024-05-15 14:00:00,HYDRO_FLOOD,A,False,1,B017_R00144,1,B017,2024-05-13 01:00:00,UNCHANGED,NONE,,B017_F0014,B017_F0014,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2024
B004,61110900,2024-05-11 07:00:00,2024-05-13 14:00:00,2024-05-11 20:00:00,2024-05-12 08:00:00,2024-05-13 20:00:00,2024-05-09 07:00:00,2024-05-15 14:00:00,HYDRO_FLOOD,A,False,1,B004_R00123,1,B004,2024-05-13 20:00:00,UNCHANGED,NONE,,B004_F0013,B004_F0013,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2024
B029,613H1300,2024-05-17 05:00:00,2024-05-19 19:00:00,2024-05-17 21:00:00,2024-05-18 19:00:00,,2024-05-15 05:00:00,2024-05-21 19:00:00,HYDRO_FLOOD,B,False,1,B029_R00077,1,B029,,UNCHANGED,NONE,,B029_F0006,B029_F0006,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2024
B028,613G1535,2024-05-18 11:00:00,2024-05-20 10:00:00,2024-05-18 21:00:00,2024-05-19 07:00:00,2024-05-20 10:00:00,2024-05-16 11:00:00,2024-05-22 10:00:00,HYDRO_FLOOD,A,False,1,B028_R00140,1,B028,2024-05-20 10:00:00,UNCHANGED,NONE,,B028_F0015,B028_F0015,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2024
B024,613E1540,2024-05-17 11:00:00,2024-05-21 19:00:00,2024-05-18 21:00:00,2024-05-19 09:00:00,,2024-05-15 11:00:00,2024-05-23 19:00:00,HYDRO_FLOOD,B,False,1,B024_R00136,1,B024,,UNCHANGED,NONE,,B024_F0022,B024_F0022,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2024
B007,611E0470,2024-05-17 06:00:00,2024-05-21 17:00:00,2024-05-17 10:00:00,2024-05-19 11:00:00,,2024-05-15 06:00:00,2024-05-23 17:00:00,HYDRO_FLOOD,B,False,1,B007_R00171,1,B007,,UNCHANGED,NONE,,B007_F0028,B007_F0028,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2024
B033,61510100,2024-05-23 07:00:00,2024-05-23 08:00:00,2024-05-23 08:00:00,2024-05-24 08:00:00,,2024-05-21 07:00:00,2024-05-25 08:00:00,HYDRO_FLOOD,B,False,1,B033_R00186,1,B033,,UNCHANGED,NONE,,B033_F0028,B033_F0028,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2024
B005,61113300,2024-05-26 13:00:00,2024-05-27 18:00:00,2024-05-26 17:00:00,2024-05-27 03:00:00,2024-05-28 05:00:00,2024-05-24 13:00:00,2024-05-29 18:00:00,HYDRO_FLOOD,A,False,1,B005_R00121,1,B005,2024-05-28 05:00:00,UNCHANGED,NONE,,B005_F0019,B005_F0019,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2024
B010,611E2360,2024-05-26 16:00:00,2024-05-27 11:00:00,2024-05-26 19:00:00,2024-05-27 03:00:00,2024-05-28 22:00:00,2024-05-24 16:00:00,2024-05-29 11:00:00,HYDRO_FLOOD,A,False,1,B010_R00079,1,B010,2024-05-28 22:00:00,UNCHANGED,NONE,,B010_F0027,B010_F0027,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2024
B028,613G1535,2024-05-26 11:00:00,2024-05-27 08:00:00,2024-05-27 04:00:00,2024-05-27 04:00:00,2024-05-28 16:00:00,2024-05-24 11:00:00,2024-05-29 08:00:00,HYDRO_FLOOD,A,False,1,B028_R00141,1,B028,2024-05-28 16:00:00,UNCHANGED,NONE,,B028_F0016,B028_F0016,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2024
B006,61116100,2024-05-26 17:00:00,2024-05-28 01:00:00,2024-05-26 22:00:00,2024-05-27 05:00:00,2024-05-27 20:00:00,2024-05-24 17:00:00,2024-05-30 01:00:00,HYDRO_FLOOD,A,False,1,B006_R00115,1,B006,2024-05-27 20:00:00,UNCHANGED,NONE,,B006_F0027,B006_F0027,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2024
B014,611E2920,2024-05-26 16:00:00,2024-05-27 16:00:00,2024-05-27 00:00:00,2024-05-27 05:00:00,2024-05-28 04:00:00,2024-05-24 16:00:00,2024-05-29 16:00:00,HYDRO_FLOOD,A,False,1,B014_R00106,1,B014,2024-05-28 04:00:00,UNCHANGED,NONE,,B014_F0008,B014_F0008,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2024
B019,612E1060,2024-05-26 07:00:00,2024-05-27 19:00:00,2024-05-26 21:00:00,2024-05-27 05:00:00,,2024-05-24 07:00:00,2024-05-29 19:00:00,HYDRO_FLOOD,B,False,1,B019_R00155,1,B019,,UNCHANGED,NONE,,B019_F0026,B019_F0026,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2024
B026,613E2680,2024-05-26 13:00:00,2024-05-27 17:00:00,2024-05-26 23:00:00,2024-05-27 06:00:00,2024-05-28 15:00:00,2024-05-24 13:00:00,2024-05-29 17:00:00,HYDRO_FLOOD,A,False,1,B026_R00156,1,B026,2024-05-28 15:00:00,UNCHANGED,NONE,,B026_F0004,B026_F0004,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2024
B034,61711890,2024-05-26 19:00:00,2024-05-28 15:00:00,2024-05-27 00:00:00,2024-05-27 06:00:00,2024-05-28 20:00:00,2024-05-24 19:00:00,2024-05-30 15:00:00,HYDRO_FLOOD,A,False,1,B034_R00048,1,B034,2024-05-28 20:00:00,UNCHANGED,NONE,,B034_F0018,B034_F0018,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2024
B003,61109600,2024-05-26 07:00:00,2024-05-29 18:00:00,2024-05-27 05:00:00,2024-05-27 14:00:00,2024-05-29 06:00:00,2024-05-24 07:00:00,2024-05-31 18:00:00,HYDRO_FLOOD,A,False,1,B003_R00134,1,B003,2024-05-29 06:00:00,UNCHANGED,NONE,,B003_F0028,B003_F0028,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2024
B014,611E2920,2024-05-29 14:00:00,2024-06-02 08:00:00,2024-05-29 19:00:00,2024-05-30 10:00:00,2024-05-31 00:00:00,2024-05-27 14:00:00,2024-06-04 08:00:00,HYDRO_FLOOD,A,False,1,B014_R00107,1,B014,2024-05-31 00:00:00,UNCHANGED,NONE,,B014_F0009,B014_F0009,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2024
B025,613E2580,2024-06-08 07:00:00,2024-06-09 08:00:00,2024-06-08 22:00:00,2024-06-09 03:00:00,,2024-06-06 07:00:00,2024-06-11 08:00:00,HYDRO_FLOOD,B,False,1,B025_R00077,1,B025,,UNCHANGED,NONE,,B025_F0023,B025_F0023,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2024
B035,810G0060,2024-06-08 23:00:00,2024-06-12 00:00:00,2024-06-09 21:00:00,2024-06-10 02:00:00,2024-06-10 09:00:00,2024-06-06 23:00:00,2024-06-14 00:00:00,HYDRO_FLOOD,A,False,1,B035_R00151,1,B035,2024-06-10 09:00:00,UNCHANGED,NONE,,B035_F0004,B035_F0004,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2024
B034,61711890,2024-06-08 16:00:00,2024-06-15 14:00:00,2024-06-09 13:00:00,2024-06-10 03:00:00,,2024-06-06 16:00:00,2024-06-17 14:00:00,HYDRO_FLOOD,B,False,1,B034_R00050,1,B034,,UNCHANGED,NONE,,B034_F0019,B034_F0019,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2024
